9.513,12.801,6.186,3.614,2.329,1.598,1.169,0.838,0.627,0.477,0.339,0.237,0.155,0.085,0.025,0.008,0.001
7.855,13.475,6.564,3.855,2.442,1.737,1.195,0.859,0.643,0.488,0.342,0.25,0.166,0.089,0.034,0.005,0.001
0.194,3.04,4.01,2.849,2.071,1.567,1.232,0.984,0.804,0.665,0.56,0.488,0.419,0.358,0.31,0.26,0.124,0.047,0.016,0.003
0.013,1.921,4.303,3.142,2.21,1.746,1.29,1.076,0.875,0.695,0.627,0.502,0.423,0.347,0.334,0.288,0.129,0.06,0.017,0.001
17.574,5.154,2.622,1.62,1.111,0.785,0.563,0.425,0.322,0.241,0.184,0.15,0.111,0.087,0.068,0.057,0.044,0.035,0.027,0.019,0.017,0.012,0.011,0.008,0.003
16.133,5.432,2.858,1.816,1.307,0.944,0.698,0.504,0.368,0.273,0.227,0.16,0.116,0.082,0.077,0.06,0.049,0.033,0.03,0.017,0.023,0.018,0.012,0.005,0.007
0.043,9.367,15.028,10.693,7.827,5.721,4.282,3.338,2.595,2.046,1.585,1.273,0.967,0.702,0.515,0.344,0.211,0.108,0.022
1.734,19.779,12.239,8.451,5.951,4.538,3.433,2.745,1.993,1.639,1.278,0.933,0.744,0.516,0.347,0.225,0.1,0.019,0.001
0.003,1.588,10.151,9.728,7.282,5.438,4.06,3.033,2.313,1.778,1.396,1.046,0.812,0.58,0.413,0.233,0.105,0.034,0.009
0.009,3.093,13.369,9.338,6.565,4.616,3.445,2.624,2.012,1.511,1.104,0.831,0.659,0.415,0.248,0.126,0.033,0.003,0.001
2.1e-05,0.000331,0.002582,0.011335,0.032821,0.066995,0.104305,0.130215,0.137874,0.128385,0.109303,0.086274,0.064172,0.045495,0.03075,0.019974,0.012434,0.00741,0.004343,0.002433,0.001284,0.000651,0.00033,0.000149,7.2e-05,3.3e-05,1.4e-05,1.1e-05
9e-06,0.000227,0.001944,0.008961,0.026978,0.057434,0.09283,0.121985,0.135052,0.130966,0.115071,0.093411,0.071269,0.051408,0.03516,0.023016,0.014572,0.008841,0.005114,0.002853,0.001503,0.000741,0.000378,0.000165,6.6e-05,3.3e-05,1e-05
0.018,0.101,0.256,0.471,0.767,1.142,1.582,2.077,2.599,3.092,3.536,4.035,4.458,4.884,5.261,5.61,5.829,5.965,6.024,5.976,5.805,5.519,5.1,4.534,3.817,3.18,2.579,1.927,1.406,0.795,0.489,0.318,0.204,0.132,0.086,0.06,0.044,0.034,0.019,0.021
0.001,0.015,0.083,0.215,0.411,0.706,1.124,1.687,2.384,3.155,4.088,4.905,5.619,6.221,6.598,6.998,7.128,7.336,7.162,7.052,6.699,6.275,5.716,4.995,4.164,3.41,2.846,2.113,1.483,0.82,0.518,0.384,0.211,0.115,0.08,0.0,0.038,0.01,0.023,0.024
7.47,9.03,10.42,10.76,9.89,8.97,8.17,6.94,6.73,5.56,4.94,3.49,3.13,2.0,1.27,0.5,0.27,0.06
0.11,0.188,0.204,0.213,0.268,0.34,0.398,0.505,0.587,0.677,0.796,0.991,1.241,1.622,2.092,2.671,3.102,3.29,2.953,1.897,0.753,0.09
0.822,0.455,0.108,0.0506,0.0073,0.116,0.0595,0.0345,0.049,0.0049,0.319444444,0.142028986,0.04537037,0.005961071
0.0507,0.0181,0.357001972,0.167592593,0.00942,0.00459,0.00434,0.00242,0.00125,0.000285,7.7e-05
0.251,0.518,0.194,0.131,0.022,0.0306,0.0052,0.0041,0.0023
0.087,0.33,0.288,0.0227,0.0197,0.00288,0.00051,0.0014
